id,docid,type,eid,entity,author_year,prov,is_correct,category,expectation
1173396,overlappingpdfs.138519.pdf.task,genus,TAXON_DOC_overlappingpdfs.138519.pdf.task_4531_0_0,protolabis,"","{4531,0,0,Protolabis}",,1,1
861849,overlappingpdfs.132662.pdf.task,genus,TAXON_DOC_overlappingpdfs.132662.pdf.task_409_21_21,glaphurella,"","{409,21,21,Glaphurella}",,1,0.996
897139,overlappingpdfs.137951.pdf.task,genus,TAXON_DOC_overlappingpdfs.137951.pdf.task_50_0_0,amphicyon,"","{50,0,0,Amphicyon}",,1,1
1254372,overlappingpdfs.132522.pdf.task,species,TAXON_DOC_overlappingpdfs.132522.pdf.task_899_1_2,sowerbyella sinensis,"","{899,1,2,""Sowerbyella sinensis""}",,1,1
807694,overlappingpdfs.132972.pdf.task,family,TAXON_DOC_overlappingpdfs.132972.pdf.task_145_9_9,palaeomacromiidae,"","{145,9,9,Palaeomacromiidae}",,1,0.996
1229124,overlappingpdfs.132857.pdf.task,genus,TAXON_DOC_overlappingpdfs.132857.pdf.task_82_71_71,lampadaster,"","{82,71,71,Lampadaster}",,1,1
911414,overlappingpdfs.137444.pdf.task,species,TAXON_DOC_overlappingpdfs.137444.pdf.task_615_0_1,felis brasiliensis,"","{615,0,1,""FELIS brasiliensis""}",,1,1
1450480,overlappingpdfs.132519.pdf.task,suborder,TAXON_DOC_overlappingpdfs.132519.pdf.task_204_2_2,anisozygoptera,"","{204,2,2,Anisozygoptera}",,1,1
1082045,overlappingpdfs.138613.pdf.task,genus,TAXON_DOC_overlappingpdfs.138613.pdf.task_3269_0_0,ovojassus,"","{3269,0,0,Ovojassus}",,1,1
797155,overlappingpdfs.132547.pdf.task,species,TAXON_DOC_overlappingpdfs.132547.pdf.task_409_6_7,dalmanites myops,"","{409,6,7,""Dalmanites myops""}",,1,0.996
1427354,overlappingpdfs.138447.pdf.task,species,TAXON_DOC_overlappingpdfs.138447.pdf.task_448_0_1,ambozone rasmusseni,"","{448,0,1,""A. rasmusseni""}",,1,0.999
882615,overlappingpdfs.139538.pdf.task,genus,TAXON_DOC_overlappingpdfs.139538.pdf.task_9_13_13,arizona,"","{9,13,13,Arizona}",,1,1
1333590,overlappingpdfs.132609.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132609.pdf.task_11_0_0,ceratopsia,"","{11,0,0,Ceratopsia}",,1,1
1235781,overlappingpdfs.132453.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132453.pdf.task_333_6_6,azhdarchidae,"","{333,6,6,Azhdarchidae}",,1,1
836162,overlappingpdfs.135412.pdf.task,family,TAXON_DOC_overlappingpdfs.135412.pdf.task_47_18_18,hamulinidae,"","{47,18,18,Hamulinidae}",,1,1
869643,overlappingpdfs.138384.pdf.task,genus,TAXON_DOC_overlappingpdfs.138384.pdf.task_2500_0_0,bessoecetor,"","{2500,0,0,Bessoecetor}",,1,1
1223095,overlappingpdfs.133121.pdf.task,genus,TAXON_DOC_overlappingpdfs.133121.pdf.task_186_3_3,metahamites,"","{186,3,3,Metahamites}",,1,0.942
1349448,overlappingpdfs.13950.pdf.task,genus,TAXON_DOC_overlappingpdfs.13950.pdf.task_690_15_15,paris,"","{690,15,15,Paris}",,1,0.994
867255,overlappingpdfs.132118.pdf.task,genus,TAXON_DOC_overlappingpdfs.132118.pdf.task_215_0_0,trichorhagio,"","{215,0,0,Trichorhagio}",,1,1
953245,overlappingpdfs.138671.pdf.task,tribe,TAXON_DOC_overlappingpdfs.138671.pdf.task_406_4_4,augochlorini,"","{406,4,4,AUGOCHLORINI}",,1,1
1177558,overlappingpdfs.138407.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.138407.pdf.task_4521_0_0,insectivora,"","{4521,0,0,Insectivora}",,1,1
1383850,overlappingpdfs.138239.pdf.task,genus,TAXON_DOC_overlappingpdfs.138239.pdf.task_157_6_6,rhynchippus,"","{157,6,6,Rhynchippus}",,1,0.996
1204159,overlappingpdfs.1381.pdf.task,species,TAXON_DOC_overlappingpdfs.1381.pdf.task_852_22_23,metaxytherium forestii,"","{852,22,23,""M. forestii""}",,1,1
944895,overlappingpdfs.132913.pdf.task,family,TAXON_DOC_overlappingpdfs.132913.pdf.task_28_10_10,helcionellidae,"","{28,10,10,Helcionellidae}",,1,0.996
1145120,overlappingpdfs.132134.pdf.task,family,TAXON_DOC_overlappingpdfs.132134.pdf.task_272_1_1,sinoalidae,"","{272,1,1,SINOALIDAE}",,1,1
1265654,overlappingpdfs.132742.pdf.task,family,TAXON_DOC_overlappingpdfs.132742.pdf.task_444_39_39,balaenidae,"","{444,39,39,Balaenidae}",,1,1
1120851,overlappingpdfs.132785.pdf.task,genus,TAXON_DOC_overlappingpdfs.132785.pdf.task_254_2_2,lophiaspis,"","{254,2,2,Lophiaspis}",,1,1
1258936,overlappingpdfs.1383.pdf.task,order,TAXON_DOC_overlappingpdfs.1383.pdf.task_23_6_6,diprotodontia,"","{23,6,6,DIPROTODONTIA}",,1,0.996
983507,overlappingpdfs.130708.pdf.task,genus,TAXON_DOC_overlappingpdfs.130708.pdf.task_339_22_22,sporolithon,"","{339,22,22,Sporolithon}",,1,1
1096061,overlappingpdfs.132963.pdf.task,species,TAXON_DOC_overlappingpdfs.132963.pdf.task_408_9_10,cynognathus minor,"","{408,9,10,""Cynognathus minor""}",,1,0.996
1109339,overlappingpdfs.131415.pdf.task,order,TAXON_DOC_overlappingpdfs.131415.pdf.task_307_1_1,toxeumorphorida,"","{307,1,1,Toxeumorphorida}",,1,1
1379104,overlappingpdfs.132534.pdf.task,genus,TAXON_DOC_overlappingpdfs.132534.pdf.task_859_16_16,psiloceras,"","{859,16,16,Psiloceras}",,1,1
1004355,overlappingpdfs.132093.pdf.task,genus,TAXON_DOC_overlappingpdfs.132093.pdf.task_316_10_10,rudybole,"","{316,10,10,Rudybole}",,1,1
1047544,overlappingpdfs.131551.pdf.task,genus,TAXON_DOC_overlappingpdfs.131551.pdf.task_545_0_0,eomiodon,"","{545,0,0,Eomiodon}",,1,1
1068449,overlappingpdfs.138083.pdf.task,genus,TAXON_DOC_overlappingpdfs.138083.pdf.task_709_8_8,proleptobos,"","{709,8,8,Proleptobos}",,1,1
1123960,overlappingpdfs.138170.pdf.task,subfamily,TAXON_DOC_overlappingpdfs.138170.pdf.task_2301_4_4,palaeeudyptinae,"","{2301,4,4,Palaeeudyptinae}",,1,1
969173,overlappingpdfs.132521.pdf.task,species,TAXON_DOC_overlappingpdfs.132521.pdf.task_432_8_9,monotis rhaetica,"","{432,8,9,""Monotis rhaetica""}",,1,1
1386429,overlappingpdfs.137339.pdf.task,genus,TAXON_DOC_overlappingpdfs.137339.pdf.task_175_0_0,bergia,"","{175,0,0,Bergia}",,1,1
1114957,overlappingpdfs.1367.pdf.task,family,TAXON_DOC_overlappingpdfs.1367.pdf.task_353_33_33,latimeriidae,"","{353,33,33,Latimeriidae}",,1,0.99
1266820,overlappingpdfs.132412.pdf.task,genus,TAXON_DOC_overlappingpdfs.132412.pdf.task_153_21_21,argentina,"","{153,21,21,Argentina}",,1,1
1311043,overlappingpdfs.137950.pdf.task,genus,TAXON_DOC_overlappingpdfs.137950.pdf.task_342_0_0,cymatophlebia,"","{342,0,0,CYMATOPHLEBIA}",,1,1
1216008,overlappingpdfs.132961.pdf.task,order,TAXON_DOC_overlappingpdfs.132961.pdf.task_286_29_29,odonata,"","{286,29,29,Odonata}",,1,0.995
1109820,overlappingpdfs.132999.pdf.task,species,TAXON_DOC_overlappingpdfs.132999.pdf.task_664_50_51,palmatolepis perlobata,"","{664,50,51,""Palmatolepis perlobata""}",,1,1
1207973,overlappingpdfs.132961.pdf.task,family,TAXON_DOC_overlappingpdfs.132961.pdf.task_249_11_11,calopterygidae,"","{249,11,11,Calopterygidae}",,1,0.996
1063884,overlappingpdfs.138388.pdf.task,family,TAXON_DOC_overlappingpdfs.138388.pdf.task_3903_21_21,paradichthyidae,"","{3903,21,21,Paradichthyidae}",,1,0.995
812011,overlappingpdfs.131793.pdf.task,genus,TAXON_DOC_overlappingpdfs.131793.pdf.task_171_0_0,vagrania,"","{171,0,0,Vagrania}",,1,1
963198,overlappingpdfs.132168.pdf.task,family,TAXON_DOC_overlappingpdfs.132168.pdf.task_21_40_40,sinemydidae,"","{21,40,40,Sinemydidae}",,1,0.996
801211,overlappingpdfs.132338.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132338.pdf.task_753_6_6,elasmobranchii,"","{753,6,6,Elasmobranchii}",,1,1
828956,overlappingpdfs.132272.pdf.task,species,TAXON_DOC_overlappingpdfs.132272.pdf.task_553_16_17,itardiornis hessae,"","{553,16,17,""I. hessae""}",,1,1
870039,overlappingpdfs.138384.pdf.task,genus,TAXON_DOC_overlappingpdfs.138384.pdf.task_3648_21_21,thylacinus,"","{3648,21,21,Thylacinus}",,1,1
804402,overlappingpdfs.138578.pdf.task,species,TAXON_DOC_overlappingpdfs.138578.pdf.task_5643_26_27,modiolopsis concentrica,"","{5643,26,27,""M. concentrica""}",,1,0.995
1064366,overlappingpdfs.138678.pdf.task,tribe,TAXON_DOC_overlappingpdfs.138678.pdf.task_6406_10_10,augochlorini,"","{6406,10,10,Augochlorini}",,1,0.996
1191920,overlappingpdfs.138099.pdf.task,genus,TAXON_DOC_overlappingpdfs.138099.pdf.task_720_15_15,necrolemur,"","{720,15,15,Necrolemur}",,1,0.996
1234672,overlappingpdfs.139867.pdf.task,genus,TAXON_DOC_overlappingpdfs.139867.pdf.task_240_0_1,panopea,"","{240,0,1,Panopea}",,1,1
1047548,overlappingpdfs.138174.pdf.task,family,TAXON_DOC_overlappingpdfs.138174.pdf.task_87_0_0,carditidae,"","{87,0,0,Carditidae}",,1,1
1434278,overlappingpdfs.132224.pdf.task,genus,TAXON_DOC_overlappingpdfs.132224.pdf.task_24_12_12,squalodon,"","{24,12,12,Squalodon}",,1,1
814909,overlappingpdfs.138375.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.138375.pdf.task_3058_0_0,pseudomonotis,"","{3058,0,0,Pseudomonotis}",,1,1
1349728,overlappingpdfs.1353.pdf.task,order,TAXON_DOC_overlappingpdfs.1353.pdf.task_1194_9_9,crocodyliformes,"","{1194,9,9,Crocodyliformes}",,1,0.996
969690,overlappingpdfs.138044.pdf.task,genus,TAXON_DOC_overlappingpdfs.138044.pdf.task_995_0_0,bactrosaurus,"","{995,0,0,Bactrosaurus}",,1,1
1341838,overlappingpdfs.138632.pdf.task,genus,TAXON_DOC_overlappingpdfs.138632.pdf.task_5829_29_29,orycteropus,"","{5829,29,29,Orycteropus}",,1,1
862514,overlappingpdfs.133092.pdf.task,genus,TAXON_DOC_overlappingpdfs.133092.pdf.task_352_43_43,asaphus,"","{352,43,43,Asaphus}",,1,1
1352515,overlappingpdfs.136536.pdf.task,genus,TAXON_DOC_overlappingpdfs.136536.pdf.task_128_1_1,levenea,"","{128,1,1,LEVENEA}",,1,1
1243005,overlappingpdfs.131385.pdf.task,genus,TAXON_DOC_overlappingpdfs.131385.pdf.task_97_28_28,nucula,"","{97,28,28,Nucula}",,1,1
1148565,overlappingpdfs.137545.pdf.task,genus,TAXON_DOC_overlappingpdfs.137545.pdf.task_1749_10_10,lagomys,"","{1749,10,10,Lagomys}",,1,1
1393422,overlappingpdfs.135723.pdf.task,genus,TAXON_DOC_overlappingpdfs.135723.pdf.task_326_27_27,pteraichnus,"","{326,27,27,Pteraichnus}",,1,1
1179828,overlappingpdfs.138407.pdf.task,genus,TAXON_DOC_overlappingpdfs.138407.pdf.task_1157_16_16,remiculus,"","{1157,16,16,Remiculus}",,1,0.999
817201,overlappingpdfs.131549.pdf.task,genus,TAXON_DOC_overlappingpdfs.131549.pdf.task_371_10_10,rostricellula,"","{371,10,10,Rostricellula}",,1,1
1328746,overlappingpdfs.138165.pdf.task,species,TAXON_DOC_overlappingpdfs.138165.pdf.task_317_1_2,machaeroprosopus gregorii,"","{317,1,2,""Machaeroprosopus gregorii""}",,1,1
942467,overlappingpdfs.132535.pdf.task,species,TAXON_DOC_overlappingpdfs.132535.pdf.task_311_12_13,teilhardina belgica,"","{311,12,13,""Teilhardina belgica""}",,1,1
1221766,overlappingpdfs.137459.pdf.task,genus,TAXON_DOC_overlappingpdfs.137459.pdf.task_137_9_9,boyeria,"","{137,9,9,Boyeria}",,1,1
812169,overlappingpdfs.138365.pdf.task,species,TAXON_DOC_overlappingpdfs.138365.pdf.task_3436_0_1,diceratherium armatum,"","{3436,0,1,""Diceratherium armatum""}",,1,1
1016620,overlappingpdfs.132307.pdf.task,species,TAXON_DOC_overlappingpdfs.132307.pdf.task_694_4_5,camarasaurus lentus,"","{694,4,5,""Camarasaurus lentus""}",,1,1
1109503,overlappingpdfs.139367.pdf.task,species,TAXON_DOC_overlappingpdfs.139367.pdf.task_153_3_4,canis occidentalis,"","{153,3,4,""C. occidentalis""}",,1,1
1402841,overlappingpdfs.132334.pdf.task,species,TAXON_DOC_overlappingpdfs.132334.pdf.task_515_3_4,pondaungimys anomaluropsis,"","{515,3,4,""Pondaungimys anomaluropsis""}",,1,0.994
1125938,overlappingpdfs.136253.pdf.task,genus,TAXON_DOC_overlappingpdfs.136253.pdf.task_242_5_5,semitubina,"","{242,5,5,Semitubina}",,1,1
1370877,overlappingpdfs.132315.pdf.task,subfamily,TAXON_DOC_overlappingpdfs.132315.pdf.task_261_11_11,oviraptorinae,"","{261,11,11,Oviraptorinae}",,1,1
838120,overlappingpdfs.131153.pdf.task,phylum,TAXON_DOC_overlappingpdfs.131153.pdf.task_375_27_27,echinodermata,"","{375,27,27,Echinodermata}",,1,1
1085551,overlappingpdfs.136699.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.136699.pdf.task_438_3_3,rhombopora,"","{438,3,3,Rhombopora}",,1,0.996
1058791,overlappingpdfs.138083.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.138083.pdf.task_568_30_30,mastodon,"","{568,30,30,Mastodon}",,1,0.996
1412216,overlappingpdfs.132176.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132176.pdf.task_1802_8_8,annelida,"","{1802,8,8,Annelida}",,1,1
1240063,overlappingpdfs.132779.pdf.task,family,TAXON_DOC_overlappingpdfs.132779.pdf.task_170_25_25,syrphidae,"","{170,25,25,Syrphidae}",,1,0.999
937246,overlappingpdfs.131160.pdf.task,species,TAXON_DOC_overlappingpdfs.131160.pdf.task_69_19_20,labrocuspis nodosa,"","{69,19,20,""L. nodosa""}",,1,1
876712,overlappingpdfs.138465.pdf.task,species,TAXON_DOC_overlappingpdfs.138465.pdf.task_3111_8_9,myophoria vulgaris,"","{3111,8,9,""M. vulgaris""}",,1,1
1156871,overlappingpdfs.132577.pdf.task,genus,TAXON_DOC_overlappingpdfs.132577.pdf.task_1329_3_3,aulocetus,"","{1329,3,3,Aulocetus}",,1,1
922847,overlappingpdfs.132965.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132965.pdf.task_363_9_9,neosauropoda,"","{363,9,9,Neosauropoda}",,1,1
805614,overlappingpdfs.138578.pdf.task,genus,TAXON_DOC_overlappingpdfs.138578.pdf.task_2478_8_8,nucula,"","{2478,8,8,Nucula}",,1,1
1169631,overlappingpdfs.1397.pdf.task,family,TAXON_DOC_overlappingpdfs.1397.pdf.task_294_12_12,dinodontidae,"","{294,12,12,Dinodontidae}",,1,1
1156528,overlappingpdfs.137545.pdf.task,genus,TAXON_DOC_overlappingpdfs.137545.pdf.task_2878_1_1,viverra,"","{2878,1,1,Viverra}",,1,1
997543,overlappingpdfs.138859.pdf.task,species,TAXON_DOC_overlappingpdfs.138859.pdf.task_2740_40_41,megadyptes antipodes,"","{2740,40,41,""Megadyptes antipodes""}",,1,0.996
1283141,overlappingpdfs.132630.pdf.task,genus,TAXON_DOC_overlappingpdfs.132630.pdf.task_133_94_94,dolichosaurus,"","{133,94,94,Dolichosaurus}",,1,1
1430825,overlappingpdfs.138482.pdf.task,genus,TAXON_DOC_overlappingpdfs.138482.pdf.task_205_0_0,palaeobates,"","{205,0,0,Palaeobates}",,1,1
1422300,overlappingpdfs.133442.pdf.task,family,TAXON_DOC_overlappingpdfs.133442.pdf.task_313_3_3,astartidae,"","{313,3,3,Astartidae}",,1,1
1413957,overlappingpdfs.132198.pdf.task,genus,TAXON_DOC_overlappingpdfs.132198.pdf.task_177_1_1,hydrobius,"","{177,1,1,Hydrobius}",,1,0.996
921993,overlappingpdfs.132936.pdf.task,order,TAXON_DOC_overlappingpdfs.132936.pdf.task_985_4_4,crocodilia,"","{985,4,4,Crocodilia}",,1,1
1215360,overlappingpdfs.138538.pdf.task,genus,TAXON_DOC_overlappingpdfs.138538.pdf.task_49_1_1,schizostylus,"","{49,1,1,Schizostylus}",,1,1
1239810,overlappingpdfs.132779.pdf.task,subfamily,TAXON_DOC_overlappingpdfs.132779.pdf.task_69_45_45,bombinae,"","{69,45,45,Bombinae}",,1,1
1143770,overlappingpdfs.133025.pdf.task,genus,TAXON_DOC_overlappingpdfs.133025.pdf.task_945_16_16,pinna,"","{945,16,16,Pinna}",,1,1
871870,overlappingpdfs.138465.pdf.task,genus,TAXON_DOC_overlappingpdfs.138465.pdf.task_2994_4_4,trigonodus,"","{2994,4,4,Trigonodus}",,1,0.996
1003513,overlappingpdfs.132761.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132761.pdf.task_733_6_6,brachiopoda,"","{733,6,6,Brachiopoda}",,1,1
1199575,overlappingpdfs.132685.pdf.task,family,TAXON_DOC_overlappingpdfs.132685.pdf.task_339_6_6,pholcidae,"","{339,6,6,Pholcidae}",,1,1
976712,overlappingpdfs.138426.pdf.task,suborder,TAXON_DOC_overlappingpdfs.138426.pdf.task_3588_28_28,tylopoda,"","{3588,28,28,Tylopoda}",,1,1
831544,overlappingpdfs.1373.pdf.task,species,TAXON_DOC_overlappingpdfs.1373.pdf.task_116_202_203,rutiodon carolinensis,"","{116,202,203,""Rutiodon carolinensis""}",,1,0.929
1212000,overlappingpdfs.132301.pdf.task,genus,TAXON_DOC_overlappingpdfs.132301.pdf.task_803_16_16,argentina,"","{803,16,16,Argentina}",,1,0.996
882990,overlappingpdfs.138384.pdf.task,order,TAXON_DOC_overlappingpdfs.138384.pdf.task_3449_14_14,chiroptera,"","{3449,14,14,Chiroptera}",,1,1
812808,overlappingpdfs.138578.pdf.task,species,TAXON_DOC_overlappingpdfs.138578.pdf.task_3578_0_1,nuculites posthumus,"","{3578,0,1,""N. posthumus""}",,1,1
1048572,overlappingpdfs.133027.pdf.task,genus,TAXON_DOC_overlappingpdfs.133027.pdf.task_1129_1_1,scytalocrinus,"","{1129,1,1,Scytalocrinus}",,1,1
1266382,overlappingpdfs.138313.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.138313.pdf.task_2074_0_0,strophodonta,"","{2074,0,0,Strophodonta}",,1,1
888124,overlappingpdfs.138428.pdf.task,genus,TAXON_DOC_overlappingpdfs.138428.pdf.task_329_8_8,pareora,"","{329,8,8,Pareora}",,1,1
1423544,overlappingpdfs.135.pdf.task,genus,TAXON_DOC_overlappingpdfs.135.pdf.task_572_17_17,augustasaurus,"","{572,17,17,Augustasaurus}",,1,1
1300738,overlappingpdfs.137935.pdf.task,family,TAXON_DOC_overlappingpdfs.137935.pdf.task_3370_10_10,anguidae,"","{3370,10,10,Anguidae}",,1,0.996
1034222,overlappingpdfs.138755.pdf.task,species,TAXON_DOC_overlappingpdfs.138755.pdf.task_2205_0_1,eubaculites latecarinatus,"","{2205,0,1,""Eubaculites latecarinatus""}",,1,1
1179340,overlappingpdfs.132463.pdf.task,family,TAXON_DOC_overlappingpdfs.132463.pdf.task_244_7_7,pinheirodontidae,"","{244,7,7,Pinheirodontidae}",,1,1
914074,overlappingpdfs.132274.pdf.task,species,TAXON_DOC_overlappingpdfs.132274.pdf.task_1111_11_12,caretta caretta,"","{1111,11,12,""Caretta caretta""}",,1,1
1368261,overlappingpdfs.138010.pdf.task,species,TAXON_DOC_overlappingpdfs.138010.pdf.task_909_9_10,ptilodus gracilis,"","{909,9,10,""Ptilodus gracilis""}",,1,1
1335866,overlappingpdfs.135587.pdf.task,genus,TAXON_DOC_overlappingpdfs.135587.pdf.task_218_11_11,watsonella,"","{218,11,11,Watsonella}",,1,1
852598,overlappingpdfs.132551.pdf.task,genus,TAXON_DOC_overlappingpdfs.132551.pdf.task_1469_3_3,homalodotherium,"","{1469,3,3,Homalodotherium}",,1,1
979195,overlappingpdfs.138573.pdf.task,species,TAXON_DOC_overlappingpdfs.138573.pdf.task_4497_0_1,nannippus ingenuus,"","{4497,0,1,""Nannippus ingenuus""}",,1,1
1334726,overlappingpdfs.132951.pdf.task,species,TAXON_DOC_overlappingpdfs.132951.pdf.task_918_23_24,spathobatis bugesiacus,"","{918,23,24,""Spathobatis bugesiacus""}",,1,1
1428524,overlappingpdfs.133058.pdf.task,family,TAXON_DOC_overlappingpdfs.133058.pdf.task_267_21_21,titanosauridae,"","{267,21,21,Titanosauridae}",,1,1
1238224,overlappingpdfs.139324.pdf.task,species,TAXON_DOC_overlappingpdfs.139324.pdf.task_70_18_19,allognathosuchus wartheni,"","{70,18,19,""A. wartheni""}",,1,1
833678,overlappingpdfs.131153.pdf.task,species,TAXON_DOC_overlappingpdfs.131153.pdf.task_221_14_15,pterotocrinus depressus,"","{221,14,15,""P. depressus""}",,1,1
827924,overlappingpdfs.136715.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.136715.pdf.task_206_23_23,warburgella,"","{206,23,23,Warburgella}",,1,1
1202828,overlappingpdfs.130593.pdf.task,genus,TAXON_DOC_overlappingpdfs.130593.pdf.task_539_23_23,trochomorpha,"","{539,23,23,Trochomorpha}",,1,0.996
818851,overlappingpdfs.136715.pdf.task,genus,TAXON_DOC_overlappingpdfs.136715.pdf.task_134_20_20,iridistrophia,"","{134,20,20,Iridistrophia}",,1,0.986
1326755,overlappingpdfs.135557.pdf.task,genus,TAXON_DOC_overlappingpdfs.135557.pdf.task_184_14_14,chusenophyllum,"","{184,14,14,Chusenophyllum}",,1,0.996
1256789,overlappingpdfs.137213.pdf.task,genus,TAXON_DOC_overlappingpdfs.137213.pdf.task_14797_0_0,retepora,"","{14797,0,0,Retepora}",,1,1
908013,overlappingpdfs.132744.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.132744.pdf.task_72_3_3,pholadomya,"","{72,3,3,Pholadomya}",,1,1
1057187,overlappingpdfs.138083.pdf.task,genus,TAXON_DOC_overlappingpdfs.138083.pdf.task_6737_0_0,india,"","{6737,0,0,India}",,1,1
1114673,overlappingpdfs.139367.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.139367.pdf.task_180_0_0,arctotherium,"","{180,0,0,Arctotherium}",,1,1
959297,overlappingpdfs.136450.pdf.task,species,TAXON_DOC_overlappingpdfs.136450.pdf.task_596_1_2,gennaeocrinus eucharis,"","{596,1,2,""Gennaeocrinus eucharis""}",,1,1
965942,overlappingpdfs.131561.pdf.task,genus,TAXON_DOC_overlappingpdfs.131561.pdf.task_646_0_0,productella,"","{646,0,0,Productella}",,1,1
1126376,overlappingpdfs.138000.pdf.task,species,TAXON_DOC_overlappingpdfs.138000.pdf.task_935_24_25,testudo demissa,"","{935,24,25,""T. demissa""}",,1,1
1233750,overlappingpdfs.131702.pdf.task,genus,TAXON_DOC_overlappingpdfs.131702.pdf.task_514_12_12,kalbyella,"","{514,12,12,Kalbyella}",,1,0.999
1281242,overlappingpdfs.138012.pdf.task,genus,TAXON_DOC_overlappingpdfs.138012.pdf.task_1278_2_2,erpetosaurus,"","{1278,2,2,Erpetosaurus}",,1,1
837006,overlappingpdfs.138679.pdf.task,genus,TAXON_DOC_overlappingpdfs.138679.pdf.task_2951_38_38,mexico,"","{2951,38,38,Mexico}",,1,1
796281,overlappingpdfs.133081.pdf.task,class,TAXON_DOC_overlappingpdfs.133081.pdf.task_457_3_3,reptilia,"","{457,3,3,Reptilia}",,1,1
1387442,overlappingpdfs.133545.pdf.task,species,TAXON_DOC_overlappingpdfs.133545.pdf.task_261_46_47,martinia glabra,"","{261,46,47,""Martinia glabra""}",,1,0.996
1043501,overlappingpdfs.136947.pdf.task,genus,TAXON_DOC_overlappingpdfs.136947.pdf.task_657_8_8,plumulites,"","{657,8,8,Plumulites}",,1,0.996
1404435,overlappingpdfs.138624.pdf.task,genus,TAXON_DOC_overlappingpdfs.138624.pdf.task_3831_3_3,phacops,"","{3831,3,3,Phacops}",,1,0.995
1033834,overlappingpdfs.138434.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.138434.pdf.task_1028_3_3,angyomphalus,"","{1028,3,3,Angyomphalus}",,1,0.996
871215,overlappingpdfs.138384.pdf.task,species,TAXON_DOC_overlappingpdfs.138384.pdf.task_2753_10_11,prolimnocyon atavus,"","{2753,10,11,""Prolimnocyon atavus""}",,1,0.996
1414950,overlappingpdfs.132176.pdf.task,superfamily,TAXON_DOC_overlappingpdfs.132176.pdf.task_1442_1_1,modiomorphoidea,"","{1442,1,1,MODIOMORPHOIDEA}",,1,1
818858,overlappingpdfs.132485.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132485.pdf.task_729_0_0,alligatoroidea,"","{729,0,0,Alligatoroidea}",,1,1
812222,overlappingpdfs.133081.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.133081.pdf.task_417_8_8,amphibia,"","{417,8,8,Amphibia}",,1,1
1246752,overlappingpdfs.130588.pdf.task,class,TAXON_DOC_overlappingpdfs.130588.pdf.task_6_12_12,graptolithina,"","{6,12,12,Graptolithina}",,1,1
1352973,overlappingpdfs.133108.pdf.task,species,TAXON_DOC_overlappingpdfs.133108.pdf.task_202_19_20,dicellograptus complanatus,"","{202,19,20,""Dicellograptus complanatus""}",,1,0.996
1032145,overlappingpdfs.132216.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132216.pdf.task_645_30_30,ornithopoda,"","{645,30,30,Ornithopoda}",,1,1
1289858,overlappingpdfs.132370.pdf.task,species,TAXON_DOC_overlappingpdfs.132370.pdf.task_471_0_1,ero longitarsus,"","{471,0,1,""Ero longitarsus""}",,1,1
1076143,overlappingpdfs.138678.pdf.task,genus,TAXON_DOC_overlappingpdfs.138678.pdf.task_5565_6_6,eufriesea,"","{5565,6,6,Eufriesea}",,1,1
896733,overlappingpdfs.138334.pdf.task,species,TAXON_DOC_overlappingpdfs.138334.pdf.task_2297_9_10,helohyus plicodon,"","{2297,9,10,""Helohyus plicodon""}",,1,1
1140934,overlappingpdfs.132699.pdf.task,species,TAXON_DOC_overlappingpdfs.132699.pdf.task_979_8_9,diplodocus longus,"","{979,8,9,""D. longus""}",,1,1
999999,overlappingpdfs.138622.pdf.task,genus,TAXON_DOC_overlappingpdfs.138622.pdf.task_2534_14_14,cynodesmus,"","{2534,14,14,Cynodesmus}",,1,1
1136563,overlappingpdfs.138385.pdf.task,family,TAXON_DOC_overlappingpdfs.138385.pdf.task_2483_15_15,amblysominae,"","{2483,15,15,Amblysominae}",,1,1
850480,overlappingpdfs.132418.pdf.task,genus,TAXON_DOC_overlappingpdfs.132418.pdf.task_442_3_3,uarbryichthys,"","{442,3,3,Uarbryichthys}",,1,1
922378,overlappingpdfs.132275.pdf.task,genus,TAXON_DOC_overlappingpdfs.132275.pdf.task_127_22_22,terocrinus,"","{127,22,22,Terocrinus}",,1,1
865369,overlappingpdfs.132529.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132529.pdf.task_298_8_8,temnospondyli,"","{298,8,8,Temnospondyli}",,1,1
941922,overlappingpdfs.132913.pdf.task,species,TAXON_DOC_overlappingpdfs.132913.pdf.task_231_0_1,pollicina corniculum,"","{231,0,1,""Pollicina corniculum""}",,1,1
